route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11693,c_24319_b_34005_d_31,t_2075157_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075158_b_34005_tn_0,Hunt Valley,,0,7007,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075159_b_34005_tn_0,Hunt Valley,,0,7005,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075160_b_34005_tn_0,Hunt Valley,,0,7010,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075161_b_34005_tn_0,Hunt Valley,,0,7001,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075162_b_34005_tn_0,Timonium Fairgrounds,,0,7017,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075163_b_34005_tn_0,Timonium Fairgrounds,,0,7019,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075164_b_34005_tn_0,Timonium Fairgrounds,,0,7018,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075165_b_34005_tn_0,Timonium Fairgrounds,,0,7016,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075166_b_34005_tn_0,Timonium Fairgrounds,,0,7014,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075167_b_34005_tn_0,Timonium Fairgrounds,,0,7010,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075168_b_34005_tn_0,Timonium Fairgrounds,,0,7006,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075169_b_34005_tn_0,Timonium Fairgrounds,,0,7001,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075170_b_34005_tn_0,Timonium Fairgrounds,,0,7017,p_1305806,,
11693,c_24319_b_34005_d_31,t_2075171_b_34005_tn_0,Hunt Valley,,0,7011,p_1305803,,
11693,c_24319_b_34005_d_31,t_2075251_b_34005_tn_0,BWI Airport,,1,7011,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075325_b_34005_tn_0,BWI Airport,,1,7006,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075324_b_34005_tn_0,BWI Airport,,1,7005,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075323_b_34005_tn_0,Cromwell,,1,7001,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075322_b_34005_tn_0,Cromwell,,1,7021,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075321_b_34005_tn_0,Cromwell,,1,7014,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075320_b_34005_tn_0,BWI Airport,,1,7022,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075319_b_34005_tn_0,BWI Airport,,1,7012,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075318_b_34005_tn_0,BWI Airport,,1,7004,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075317_b_34005_tn_0,Cromwell,,1,7019,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075316_b_34005_tn_0,BWI Airport,,1,7024,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075315_b_34005_tn_0,Cromwell,,1,7016,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075314_b_34005_tn_0,Cromwell,,1,7023,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075313_b_34005_tn_0,Cromwell,,1,7008,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075312_b_34005_tn_0,BWI Airport,,1,7013,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075311_b_34005_tn_0,BWI Airport,,1,7020,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075310_b_34005_tn_0,BWI Airport,,1,7006,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075309_b_34005_tn_0,BWI Airport,,1,7022,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075308_b_34005_tn_0,Cromwell,,1,7017,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075307_b_34005_tn_0,Cromwell,,1,7001,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075306_b_34005_tn_0,Cromwell,,1,7014,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075305_b_34005_tn_0,Cromwell,,1,7016,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075304_b_34005_tn_0,Cromwell,,1,7023,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075303_b_34005_tn_0,Cromwell,,1,7019,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075302_b_34005_tn_0,Cromwell,,1,7017,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075301_b_34005_tn_0,Cromwell,,1,7001,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075300_b_34005_tn_0,Cromwell,,1,7014,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075299_b_34005_tn_0,Cromwell,,1,7016,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075298_b_34005_tn_0,Cromwell,,1,7023,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075297_b_34005_tn_0,Cromwell,,1,7019,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075296_b_34005_tn_0,BWI Airport,,1,7012,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075295_b_34005_tn_0,BWI Airport,,1,7024,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075294_b_34005_tn_0,BWI Airport,,1,7013,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075293_b_34005_tn_0,BWI Airport,,1,7020,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075292_b_34005_tn_0,BWI Airport,,1,7020,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075291_b_34005_tn_0,Cromwell,,1,7017,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075290_b_34005_tn_0,Cromwell,,1,7019,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075289_b_34005_tn_0,Cromwell,,1,7016,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075288_b_34005_tn_0,BWI Airport,,1,7013,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075287_b_34005_tn_0,BWI Airport,,1,7008,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075286_b_34005_tn_0,BWI Airport,,1,7004,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075285_b_34005_tn_0,BWI Airport,,1,7012,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075284_b_34005_tn_0,North Avenue,,1,7011,p_1305797,,
11693,c_24319_b_34005_d_31,t_2075283_b_34005_tn_0,Cromwell,,1,7019,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075282_b_34005_tn_0,Cromwell,,1,7018,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075281_b_34005_tn_0,Cromwell,,1,7016,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075280_b_34005_tn_0,Cromwell,,1,7014,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075279_b_34005_tn_0,Cromwell,,1,7010,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075278_b_34005_tn_0,Cromwell,,1,7006,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075277_b_34005_tn_0,Cromwell,,1,7001,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075276_b_34005_tn_0,BWI Airport,,1,7006,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075275_b_34005_tn_0,BWI Airport,,1,7013,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075274_b_34005_tn_0,BWI Airport,,1,7008,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075273_b_34005_tn_0,BWI Airport,,1,7004,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075272_b_34005_tn_0,BWI Airport,,1,7012,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075271_b_34005_tn_0,BWI Airport,,1,7005,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075270_b_34005_tn_0,BWI Airport,,1,7006,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075269_b_34005_tn_0,BWI Airport,,1,7003,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075268_b_34005_tn_0,Cromwell,,1,7017,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075267_b_34005_tn_0,Cromwell,,1,7014,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075266_b_34005_tn_0,Cromwell,,1,7010,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075265_b_34005_tn_0,Cromwell,,1,7001,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075264_b_34005_tn_0,Cromwell,,1,7017,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075263_b_34005_tn_0,Cromwell,,1,7019,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075262_b_34005_tn_0,Cromwell,,1,7016,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075261_b_34005_tn_0,Cromwell,,1,7014,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075260_b_34005_tn_0,Cromwell,,1,7010,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075259_b_34005_tn_0,Cromwell,,1,7001,p_1305812,,
11693,c_24319_b_34005_d_31,t_2075258_b_34005_tn_0,BWI Airport,,1,7013,p_1305810,,
